geo,time,linear_tv_impression,linear_tv_spend,ctv_impression,ctv_spend,walmart_connect_impression,walmart_connect_spend,amazon_ads_impression,amazon_ads_spend,meta_impression,meta_spend,tiktok_impression,tiktok_spend,google_search_impression,google_search_spend,Organic_search_impression,pollen_index_control,competitor_spend_control,price_index_control,Promo,units,revenue_per_unit,population
Tulsa,2025-03-16,182442.4,3283.96,33954.1,1154.44,242120.2,2905.44,53982.1,593.8,133870.9,1204.84,79841.7,558.89,16123.0,1289.84,84211.0,0.8413,1.3807,1.0032,0.0,3247.8,21.5688,1000000
Tulsa,2025-03-23,156966.7,2825.4,41199.5,1400.78,251817.1,3021.81,64784.2,712.63,109337.4,984.04,65316.3,457.21,15234.9,1218.79,98427.7,0.9488,1.6427,0.9568,1.0,3687.89,20.5719,1000000
Tulsa,2025-03-30,161415.2,2905.47,47332.6,1609.31,222443.9,2669.33,56737.7,624.11,127620.2,1148.58,79761.8,558.33,16461.6,1316.93,90852.7,1.0413,1.4095,0.9974,0.0,3517.97,21.4452,1000000
Tulsa,2025-04-06,176638.7,3179.5,39697.0,1349.7,240899.8,2890.8,74246.4,816.71,133034.5,1197.31,64269.6,449.89,19188.6,1535.09,111246.0,1.1074,1.776,0.9917,0.0,3824.71,21.3206,1000000
Tulsa,2025-04-13,210636.7,3791.46,36560.8,1243.07,271581.1,3258.97,68738.3,756.12,155604.6,1400.44,78207.2,547.45,20892.7,1671.41,115261.5,1.1384,1.816,1.0126,0.0,3732.25,21.7706,1000000
Tulsa,2025-04-20,166126.1,2990.27,49387.9,1679.19,232626.5,2791.52,72172.1,793.89,145412.8,1308.72,58832.9,411.83,20410.5,1632.84,98672.2,1.1298,1.7509,0.997,0.0,3563.51,21.4361,1000000
Tulsa,2025-04-27,154890.5,2788.03,38061.8,1294.1,229473.1,2753.68,73697.4,810.67,111542.9,1003.89,81994.2,573.96,14940.9,1195.27,98721.7,1.083,1.3597,0.9875,0.0,3534.37,21.2303,1000000
Tulsa,2025-05-04,168264.2,3028.76,40175.7,1365.97,267240.5,3206.89,69396.2,763.36,137307.2,1235.76,63836.6,446.86,17807.4,1424.59,97991.6,1.0043,1.3268,1.0005,0.0,3730.39,21.5117,1000000
Tulsa,2025-05-11,195117.1,3512.11,43229.2,1469.79,237016.8,2844.2,64933.8,714.27,111662.1,1004.96,69263.3,484.84,18249.5,1459.96,92363.4,0.9039,1.5995,0.9995,0.0,3230.57,21.4893,1000000
Tulsa,2025-05-18,148734.3,2677.22,41050.4,1395.71,200846.1,2410.15,63824.9,702.07,113073.3,1017.66,76186.3,533.3,17332.4,1386.59,81466.2,0.7936,1.1669,0.9865,0.0,3398.66,21.2101,1000000
Tulsa,2025-05-25,159556.8,2872.02,34757.4,1181.75,199693.7,2396.32,52479.6,577.28,112335.8,1011.02,63531.3,444.72,15540.0,1243.2,73224.6,0.6847,1.1938,0.9983,0.0,2871.3,21.4634,1000000
Tulsa,2025-06-01,125138.6,2252.49,29144.2,990.9,171435.7,2057.23,45042.8,495.47,95497.7,859.48,56906.8,398.35,11594.2,927.54,80691.6,0.586,1.0198,1.0121,0.0,2693.7,21.7612,1000000
Tulsa,2025-06-08,117639.3,2117.51,27264.2,926.98,177949.6,2135.4,53500.2,588.5,87490.4,787.41,69702.9,487.92,12295.0,983.6,69398.8,0.5032,1.0219,1.016,0.0,2555.56,21.8443,1000000
Tulsa,2025-06-15,131977.6,2375.6,33492.8,1138.75,180786.5,2169.44,44088.3,484.97,103704.7,933.34,60087.9,420.62,14513.3,1161.06,68837.8,0.4388,1.0792,0.9844,0.0,2537.99,21.1654,1000000
Tulsa,2025-06-22,129817.0,2336.71,28484.0,968.46,145558.0,1746.7,46812.3,514.94,91695.4,825.26,58443.7,409.11,13667.2,1093.38,63578.1,0.3929,1.0189,1.0041,0.0,2356.59,21.588,1000000
Tulsa,2025-06-29,124348.4,2238.27,31206.1,1061.01,161786.2,1941.43,50738.6,558.12,94165.5,847.49,64260.4,449.82,10497.0,839.76,61460.0,0.3643,0.9272,0.9604,1.0,2659.47,20.6481,1000000
Tulsa,2025-07-06,139824.6,2516.84,22596.6,768.29,138080.0,1656.96,46837.3,515.21,101957.2,917.62,57664.2,403.65,13514.6,1081.17,54530.5,0.3517,0.9687,1.0127,0.0,2163.37,21.7739,1000000
Tulsa,2025-07-13,134016.9,2412.3,31315.4,1064.72,141681.3,1700.18,38725.3,425.98,78056.2,702.51,73143.2,512.0,13091.0,1047.28,55852.7,0.3545,0.8538,0.9671,1.0,2509.66,20.7932,1000000
Tulsa,2025-07-20,100245.6,1804.42,32663.0,1110.54,171074.4,2052.89,49463.3,544.1,83969.6,755.73,58398.3,408.79,11375.3,910.03,60028.3,0.3728,0.9907,0.9919,0.0,2269.23,21.3249,1000000
Tulsa,2025-07-27,123416.8,2221.5,27881.9,947.98,158607.1,1903.28,39511.4,434.62,91644.1,824.8,66239.7,463.68,11464.5,917.16,64454.8,0.4071,1.0403,1.0007,0.0,2398.76,21.5146,1000000
Tulsa,2025-08-03,135593.5,2440.68,28079.8,954.71,168363.1,2020.36,43041.9,473.46,86794.6,781.15,69225.1,484.58,13764.8,1101.18,68926.3,0.4573,0.9932,0.959,1.0,2928.12,20.6184,1000000
Tulsa,2025-08-10,144551.4,2601.93,30163.7,1025.57,190346.1,2284.15,54473.3,599.21,82402.0,741.62,75354.2,527.48,14677.6,1174.21,74015.4,0.5216,1.1547,0.9821,0.0,2637.58,21.1144,1000000
Tulsa,2025-08-17,133019.7,2394.35,30729.9,1044.82,177323.9,2127.89,49261.3,541.87,86145.1,775.31,62015.9,434.11,11734.2,938.74,73090.2,0.5952,1.1015,0.9862,0.0,2712.02,21.203,1000000
Tulsa,2025-08-24,164026.3,2952.47,36592.9,1244.16,213706.1,2564.47,45918.5,505.1,94092.0,846.83,56041.8,392.29,14965.5,1197.24,83392.5,0.6703,1.2323,1.019,0.0,2910.27,21.9095,1000000
Tulsa,2025-08-31,156429.0,2815.72,37172.2,1263.85,243521.2,2922.25,49319.8,542.52,106359.0,957.23,58108.6,406.76,15346.1,1227.69,75949.2,0.7367,1.3271,0.9873,0.0,3221.23,21.2274,1000000
Tulsa,2025-09-07,142357.9,2562.44,30489.8,1036.65,201228.1,2414.74,53674.2,590.42,111330.6,1001.98,73037.5,511.26,16881.1,1350.49,78654.8,0.7839,1.4377,0.9938,0.0,3114.11,21.367,1000000
Tulsa,2025-09-14,156731.3,2821.16,35493.6,1206.78,233197.6,2798.37,59190.3,651.09,112575.3,1013.18,60297.2,422.08,13997.9,1119.83,85476.8,0.8037,1.3998,0.993,0.0,2964.24,21.349,1000000
Tulsa,2025-09-21,140582.8,2530.49,32523.2,1105.79,241724.3,2900.69,58262.6,640.89,126275.5,1136.48,66336.4,464.35,13669.9,1093.59,80582.6,0.7926,1.2391,0.9949,0.0,3277.54,21.3909,1000000
Tulsa,2025-09-28,166732.0,3001.18,31892.8,1084.36,217188.0,2606.26,63273.7,696.01,117771.2,1059.94,67004.1,469.03,12749.9,1019.99,71558.0,0.7525,1.245,1.0101,0.0,2898.31,21.7179,1000000
Tulsa,2025-10-05,154469.1,2780.44,30384.6,1033.08,206885.3,2482.62,49648.0,546.13,126775.6,1140.98,65182.2,456.28,13392.1,1071.37,80183.5,0.6905,1.1842,0.9924,0.0,2974.9,21.3371,1000000
Tulsa,2025-10-12,135981.7,2447.67,33425.4,1136.46,168821.7,2025.86,51394.3,565.34,121760.1,1095.84,68003.5,476.02,14818.4,1185.47,75217.8,0.6166,1.046,1.0127,0.0,2731.08,21.7734,1000000
Tulsa,2025-10-19,155120.9,2792.18,26989.5,917.64,201048.8,2412.59,45364.7,499.01,111816.0,1006.34,58681.0,410.77,12440.4,995.23,74132.0,0.5411,1.0167,0.9919,0.0,2665.14,21.3252,1000000
Tulsa,2025-10-26,131081.4,2359.46,33333.8,1133.35,171985.0,2063.82,50467.2,555.14,105748.9,951.74,57268.8,400.88,14405.5,1152.44,54479.2,0.4725,1.0428,1.0066,0.0,2333.33,21.6428,1000000
Tulsa,2025-11-02,122436.6,2203.86,28594.5,972.21,144269.3,1731.23,39812.1,437.93,104720.2,942.48,64132.2,448.93,11821.5,945.72,51343.7,0.416,0.8526,0.9365,1.0,2648.49,20.1356,1000000
Tulsa,2025-11-09,110624.4,1991.24,30282.1,1029.59,161900.3,1942.8,41128.2,452.41,93110.5,837.99,64663.8,452.65,9847.5,787.8,51985.2,0.3732,0.8019,0.9421,1.0,2462.98,20.2544,1000000
Tulsa,2025-11-16,127941.3,2302.94,25811.6,877.6,151887.5,1822.65,45623.5,501.86,80891.8,728.03,66739.9,467.18,11809.4,944.75,56330.4,0.3434,0.8817,1.0195,0.0,2121.28,21.9193,1000000
Tulsa,2025-11-23,96872.1,1743.7,25505.8,867.2,187386.5,2248.64,43290.1,476.19,82297.8,740.68,72098.5,504.69,10083.1,806.65,53907.8,0.3242,0.8793,0.9921,0.0,2127.65,21.3305,1000000
Tulsa,2025-11-30,115248.5,2074.47,22022.2,748.75,156767.8,1881.21,45812.4,503.94,101250.3,911.25,69801.5,488.61,12574.2,1005.94,52677.9,0.3127,0.718,1.0083,0.0,1944.23,21.6789,1000000
Tulsa,2025-12-07,126467.3,2276.41,27109.6,921.73,138569.1,1662.83,42571.2,468.28,98564.9,887.08,67192.0,470.34,10513.7,841.09,50402.5,0.3062,0.8399,0.9815,0.0,2132.41,21.1012,1000000
Tulsa,2025-12-14,133210.4,2397.79,22625.4,769.26,173643.8,2083.73,38599.9,424.6,92025.2,828.23,58714.6,411.0,9718.5,777.48,50097.8,0.3029,0.8048,1.0013,0.0,1943.27,21.5279,1000000
Tulsa,2025-12-21,128451.8,2312.13,22096.3,751.27,134683.5,1616.2,44491.6,489.41,71799.8,646.2,58628.4,410.4,12483.3,998.67,49341.6,0.3012,0.7883,0.9806,0.0,1900.8,21.0838,1000000
Wichita,2023-01-01,86909.7,1564.38,17525.5,595.87,135126.8,1621.52,23592.6,259.52,60503.6,544.53,37025.6,259.18,8334.4,666.75,37923.7,0.3044,0.8875,0.9969,0.0,1295.09,21.433,700000
Wichita,2023-01-08,77043.3,1386.78,21286.8,723.75,116118.1,1393.42,22363.1,245.99,68882.4,619.94,38097.0,266.68,8463.9,677.11,40519.0,0.3088,0.8984,0.9931,0.0,1350.18,21.3526,700000
Wichita,2023-01-15,78382.6,1410.89,18825.4,640.06,130104.5,1561.25,23346.8,256.81,50542.6,454.88,50138.7,350.97,7326.3,586.1,34348.0,0.3166,0.8407,1.0068,0.0,1422.96,21.6469,700000
Wichita,2023-01-22,72703.5,1308.66,18529.1,629.99,106091.6,1273.1,26733.6,294.07,52582.0,473.24,39522.4,276.66,8388.5,671.08,42837.3,0.33,0.9044,0.9986,0.0,1546.21,21.4707,700000
Wichita,2023-01-29,83276.7,1498.98,19940.6,677.98,99433.8,1193.21,28625.3,314.88,66294.7,596.65,39797.8,278.58,8889.4,711.16,36880.9,0.3517,0.788,0.9839,0.0,1560.85,21.1543,700000
Wichita,2023-02-05,96071.3,1729.28,19145.0,650.93,143320.7,1719.85,33583.3,369.42,65762.4,591.86,46794.7,327.56,9853.0,788.24,38569.7,0.3849,0.8767,0.9813,0.0,1629.38,21.0971,700000
Wichita,2023-02-12,100118.4,1802.13,22850.8,776.93,108501.9,1302.02,30104.0,331.14,71042.9,639.39,51345.8,359.42,7783.6,622.69,46609.7,0.4329,1.0477,0.9949,0.0,1606.24,21.3908,700000
Wichita,2023-02-19,79130.0,1424.34,23039.6,783.35,142950.7,1715.41,33733.8,371.07,77114.1,694.03,39307.2,275.15,10048.3,803.87,50477.0,0.4982,0.8569,0.9803,0.0,1769.07,21.0755,700000
Wichita,2023-02-26,91061.7,1639.11,25690.3,873.47,136746.1,1640.95,33753.4,371.29,84682.8,762.15,41800.6,292.6,11342.7,907.41,51221.7,0.5818,1.0076,1.0031,0.0,1913.15,21.566,700000
Wichita,2023-03-05,106642.4,1919.56,24915.1,847.11,145432.5,1745.19,33335.6,366.69,73827.7,664.45,40289.0,282.02,10416.8,833.34,61659.5,0.682,1.1848,1.0189,0.0,2061.73,21.9055,700000
Wichita,2023-03-12,105723.2,1903.02,23157.0,787.34,179206.4,2150.48,34579.5,380.37,78646.2,707.82,40801.3,285.61,9589.5,767.16,58170.7,0.7936,1.343,0.9324,1.0,2447.34,20.0476,700000
Wichita,2023-03-19,105664.6,1901.96,27122.2,922.16,191154.7,2293.86,33370.9,367.08,90822.9,817.41,47278.3,330.95,9910.1,792.81,64038.5,0.908,1.5835,1.0017,0.0,2269.25,21.5372,700000
Wichita,2023-03-26,133973.1,2411.52,24261.4,824.89,190162.9,2281.96,42601.7,468.62,104802.3,943.22,51413.1,359.89,12865.6,1029.25,74849.7,1.014,1.4202,1.0028,0.0,2359.49,21.5604,700000
Wichita,2023-04-02,123947.8,2231.06,32098.9,1091.36,162594.0,1951.13,48546.2,534.01,91438.0,822.94,56947.3,398.63,14122.7,1129.82,84791.7,1.0992,1.6727,0.9898,0.0,2695.5,21.2814,700000
Wichita,2023-04-09,128454.5,2312.18,29980.6,1019.34,173685.7,2084.23,49268.9,541.96,101454.9,913.09,52140.6,364.98,14512.1,1160.97,73280.2,1.1529,1.6046,0.9491,1.0,3165.78,20.4059,700000
Wichita,2023-04-16,143188.7,2577.4,32684.6,1111.28,175162.7,2101.95,39788.6,437.67,92925.0,836.32,50540.1,353.78,13058.2,1044.66,75246.5,1.1676,1.512,1.0006,0.0,2641.53,21.5135,700000
Wichita,2023-04-23,134247.6,2416.46,29287.0,995.76,189496.8,2273.96,47618.0,523.8,92547.9,832.93,51763.7,362.35,14688.9,1175.11,69706.3,1.1413,1.7795,1.0032,0.0,2600.0,21.5698,700000
Wichita,2023-04-30,103136.3,1856.45,27322.6,928.97,187156.0,2245.87,42049.3,462.54,93219.4,838.97,56387.9,394.72,12472.5,997.8,73139.1,1.0777,1.4407,0.9984,0.0,2607.44,21.4666,700000
Wichita,2023-05-07,123545.2,2223.81,32123.9,1092.21,203415.3,2440.98,42649.1,469.14,84404.6,759.64,41122.3,287.86,13893.7,1111.49,66759.2,0.9853,1.5792,0.9619,1.0,2681.23,20.6814,700000
Wichita,2023-05-14,114511.1,2061.2,26426.2,898.49,170778.3,2049.34,42403.6,466.44,83083.7,747.75,41676.1,291.73,11609.7,928.78,65460.6,0.8757,1.3552,0.9876,0.0,2311.56,21.2339,700000
Wichita,2023-05-21,94230.3,1696.15,27451.3,933.34,156858.8,1882.31,34161.4,375.78,87016.0,783.14,44101.2,308.71,12803.9,1024.32,61467.8,0.7611,1.1614,1.0155,0.0,2014.37,21.8332,700000
Wichita,2023-05-28,91997.4,1655.95,21229.0,721.79,160335.0,1924.02,33203.3,365.24,65865.1,592.79,46696.0,326.87,8893.3,711.47,47246.0,0.6521,1.0538,1.0136,0.0,1988.56,21.7914,700000
Wichita,2023-06-04,96902.7,1744.25,18550.2,630.71,135094.7,1621.14,37395.5,411.35,79446.7,715.02,53161.9,372.13,9553.1,764.25,48113.8,0.5567,0.9651,0.998,0.0,1781.85,21.4572,700000
Wichita,2023-06-11,93604.9,1684.89,22793.7,774.98,137754.1,1653.05,28529.7,313.83,65681.4,591.13,49375.2,345.63,8310.9,664.87,48765.7,0.4791,0.941,1.0135,0.0,1673.69,21.7912,700000
Wichita,2023-06-18,94601.9,1702.83,18767.4,638.09,117199.0,1406.39,30292.5,333.22,71383.2,642.45,48889.7,342.23,9310.0,744.8,37530.0,0.4208,0.8883,0.9424,1.0,1758.73,20.262,700000
Wichita,2023-06-25,75106.5,1351.92,18499.6,628.99,130397.8,1564.77,28439.5,312.83,73562.9,662.07,37730.2,264.11,8834.3,706.74,41710.7,0.3812,0.9972,1.0192,0.0,1609.04,21.9127,700000
Wichita,2023-07-02,87934.8,1582.83,17166.2,583.65,132592.0,1591.1,32056.7,352.62,64294.0,578.65,51208.6,358.46,8543.6,683.48,41498.0,0.3589,0.8369,1.0122,0.0,1501.12,21.7622,700000
Wichita,2023-07-09,87565.2,1576.17,18779.9,638.52,112531.4,1350.38,27487.6,302.36,69261.1,623.35,38672.0,270.7,9549.4,763.95,38799.0,0.3528,0.8129,1.0177,0.0,1488.93,21.8803,700000
Wichita,2023-07-16,87003.3,1566.06,17457.9,593.57,120881.1,1450.57,30930.3,340.23,64518.3,580.66,45961.6,321.73,7981.1,638.49,35581.5,0.3625,0.9423,1.0155,0.0,1450.85,21.834,700000
Wichita,2023-07-23,73278.7,1319.02,16809.9,571.54,120720.4,1448.65,30065.3,330.72,56006.2,504.06,41675.5,291.73,9386.6,750.93,42204.7,0.3883,1.0006,0.9839,0.0,1536.24,21.1543,700000
Wichita,2023-07-30,97433.1,1753.8,17173.5,583.9,106284.7,1275.42,26835.1,295.19,64673.5,582.06,53146.2,372.02,7513.5,601.08,37092.9,0.4309,0.9306,0.9629,1.0,1776.76,20.7025,700000
Wichita,2023-08-06,90271.4,1624.88,18444.4,627.11,129387.9,1552.65,35583.0,391.41,74771.4,672.94,53407.2,373.85,9211.9,736.95,45843.3,0.4894,1.118,0.9927,0.0,1685.57,21.3431,700000
Wichita,2023-08-13,110047.6,1980.86,18949.2,644.27,119712.2,1436.55,37533.8,412.87,66503.1,598.53,38965.8,272.76,7971.4,637.71,44490.3,0.5608,1.0902,0.993,0.0,1710.09,21.3499,700000
Wichita,2023-08-20,107821.5,1940.79,23178.8,788.08,144932.2,1739.19,33467.6,368.14,64330.5,578.97,41958.9,293.71,9193.1,735.45,46431.8,0.6387,1.1802,0.9361,1.0,2056.28,20.1259,700000
Wichita,2023-08-27,120872.4,2175.7,27115.8,921.94,147874.2,1774.49,40325.4,443.58,67244.4,605.2,53188.7,372.32,11778.4,942.27,56528.5,0.7138,1.2956,0.9834,0.0,2118.61,21.1441,700000
Wichita,2023-09-03,109807.1,1976.53,24903.0,846.7,181481.2,2177.77,39122.2,430.34,70122.4,631.1,53980.1,377.86,11385.4,910.83,51778.8,0.7752,1.4627,0.9964,0.0,2148.16,21.4234,700000
Wichita,2023-09-10,104448.3,1880.07,26533.8,902.15,184651.7,2215.82,31877.2,350.65,84156.6,757.41,41053.0,287.37,11917.7,953.41,58539.4,0.8126,1.3617,1.0141,0.0,2095.22,21.8041,700000
Wichita,2023-09-17,121250.9,2182.52,27589.2,938.03,185015.0,2220.18,40752.5,448.28,86428.4,777.86,50946.2,356.62,9654.2,772.33,57256.5,0.8195,1.223,1.0108,0.0,2162.23,21.7329,700000
Wichita,2023-09-24,92646.9,1667.64,25951.1,882.34,154138.3,1849.66,33393.3,367.33,83554.4,751.99,40538.7,283.77,10386.3,830.91,54571.4,0.7946,1.3087,0.9972,0.0,2044.09,21.4399,700000
Wichita,2023-10-01,102372.9,1842.71,23067.2,784.28,179755.8,2157.07,33874.5,372.62,65562.3,590.06,47656.6,333.6,12422.4,993.79,51184.4,0.7424,1.0962,1.0138,0.0,2014.06,21.7973,700000
Wichita,2023-10-08,84387.6,1518.98,20427.4,694.53,151037.8,1812.45,32940.1,362.34,79277.4,713.5,47663.6,333.65,8626.6,690.13,48643.2,0.6717,1.0725,0.947,1.0,2101.24,20.3612,700000
Wichita,2023-10-15,86157.5,1550.84,22530.7,766.04,116439.0,1397.27,38505.1,423.56,78376.8,705.39,54771.4,383.4,11519.6,921.57,45800.1,0.5934,1.1093,0.9826,0.0,1914.45,21.1261,700000
Wichita,2023-10-22,86651.2,1559.72,19756.6,671.72,128539.9,1542.48,32073.3,352.81,73254.3,659.29,45004.8,315.03,10440.5,835.24,42425.0,0.5175,0.9368,1.0152,0.0,1698.9,21.8261,700000
Wichita,2023-10-29,95112.3,1712.02,22800.4,775.21,150460.9,1805.53,30218.5,332.4,61921.2,557.29,44863.5,314.04,9368.7,749.5,36959.0,0.4515,0.9895,0.984,0.0,1697.54,21.1563,700000
Wichita,2023-11-05,85703.6,1542.67,19983.9,679.45,114500.6,1374.01,27156.4,298.72,66776.0,600.98,51254.1,358.78,9059.0,724.72,44404.0,0.3991,0.7686,0.9618,1.0,1882.92,20.6791,700000
Wichita,2023-11-12,77748.4,1399.47,17200.9,584.83,106348.9,1276.19,27781.1,305.59,63802.4,574.22,45010.5,315.07,7060.0,564.8,40536.6,0.3609,0.9704,0.9311,1.0,1699.67,20.0191,700000
Wichita,2023-11-19,89484.0,1610.71,20982.5,713.41,115822.3,1389.87,30455.5,335.01,59735.0,537.62,43205.4,302.44,8022.8,641.83,37803.6,0.3352,0.7239,0.965,1.0,1703.38,20.748,700000
Wichita,2023-11-26,69839.2,1257.11,19976.3,679.19,109671.5,1316.06,31431.2,345.74,62049.5,558.45,43647.8,305.53,9703.6,776.29,33131.9,0.3191,0.899,0.9904,0.0,1471.88,21.2937,700000
Wichita,2023-12-03,91388.2,1644.99,21769.7,740.17,108770.7,1305.25,30835.1,339.19,70420.9,633.79,39962.9,279.74,9315.3,745.22,39673.3,0.3097,0.8492,0.9317,1.0,1665.19,20.0314,700000
Wichita,2023-12-10,87239.7,1570.31,16101.4,547.45,106986.0,1283.83,23142.8,254.57,70905.7,638.15,38693.6,270.86,8333.3,666.66,37977.6,0.3047,0.8358,1.0069,0.0,1308.68,21.6481,700000
Wichita,2023-12-17,73182.3,1317.28,21620.6,735.1,136526.6,1638.32,28640.3,315.04,65553.5,589.98,52892.3,370.25,9045.5,723.64,35391.4,0.3021,0.8369,1.0148,0.0,1465.11,21.8174,700000
Wichita,2023-12-24,93530.0,1683.54,15445.3,525.14,101736.9,1220.84,25151.1,276.66,61283.1,551.55,51028.7,357.2,9135.2,730.82,38060.4,0.3009,0.8571,0.9899,0.0,1585.39,21.2837,700000
Wichita,2023-12-31,68011.5,1224.21,17912.4,609.02,111494.2,1337.93,29748.9,327.24,67505.2,607.55,52276.3,365.93,9485.0,758.8,36936.1,0.3004,0.8462,0.9503,1.0,1677.01,20.4322,700000
Wichita,2024-01-07,70851.9,1275.33,19209.2,653.11,121375.6,1456.51,23171.8,254.89,70467.8,634.21,46214.7,323.5,6808.5,544.68,39805.3,0.308,0.7957,1.0093,0.0,1389.02,21.7003,700000
Wichita,2024-01-14,69261.3,1246.7,15882.8,540.02,138837.0,1666.04,30714.7,337.86,69441.8,624.98,49313.1,345.19,6802.8,544.23,37215.2,0.3152,0.8567,1.0168,0.0,1445.24,21.8609,700000
Wichita,2024-01-21,91779.2,1652.03,17026.9,578.92,106758.9,1281.11,24502.5,269.53,65049.7,585.45,50927.3,356.49,8098.3,647.86,43850.3,0.3277,0.7995,0.9351,1.0,1682.04,20.1054,700000
Wichita,2024-01-28,90884.2,1635.92,16044.4,545.51,104935.6,1259.23,23907.0,262.98,55477.6,499.3,41132.0,287.92,9479.6,758.37,34991.8,0.348,0.7691,1.0136,0.0,1503.97,21.7928,700000
Wichita,2024-02-04,93978.1,1691.61,21918.8,745.24,108532.8,1302.39,29176.7,320.94,63903.8,575.13,40567.6,283.97,9775.9,782.07,38736.7,0.3793,0.7582,0.991,0.0,1688.7,21.307,700000
Wichita,2024-02-11,79236.8,1426.26,22145.2,752.94,130936.1,1571.23,24337.5,267.71,64306.4,578.76,53460.8,374.23,8271.9,661.75,42080.6,0.425,0.8578,0.9666,1.0,1718.95,20.7827,700000
Wichita,2024-02-18,79440.9,1429.94,22790.2,774.87,109034.1,1308.41,28735.5,316.09,59356.9,534.21,39690.3,277.83,9181.2,734.5,43100.5,0.4877,1.0921,0.933,1.0,1991.03,20.0595,700000
Wichita,2024-02-25,105081.3,1891.46,22001.5,748.05,161933.3,1943.2,33270.8,365.98,75442.6,678.98,45921.3,321.45,11027.0,882.16,47635.3,0.5688,0.9668,1.0177,0.0,1943.77,21.8796,700000
Wichita,2024-03-03,92814.4,1670.66,27483.8,934.45,160324.8,1923.9,40144.1,441.59,86850.0,781.65,49931.7,349.52,9055.8,724.47,54968.7,0.6668,1.2767,1.0104,0.0,2141.01,21.7234,700000
Wichita,2024-03-10,104103.9,1873.87,28717.7,976.4,182397.9,2188.78,41390.6,455.3,83914.1,755.23,43720.5,306.04,11958.2,956.66,61425.8,0.7773,1.1598,1.0127,0.0,2211.78,21.7737,700000
Wichita,2024-03-17,116090.8,2089.63,22648.3,770.04,195672.4,2348.07,43938.4,483.32,99588.3,896.29,53561.7,374.93,13402.2,1072.18,62181.3,0.8919,1.5806,0.9837,0.0,2234.52,21.149,700000
Wichita,2024-03-24,137266.0,2470.79,23977.0,815.22,162570.1,1950.84,33908.2,372.99,88986.9,800.88,56491.5,395.44,12243.3,979.46,65694.4,0.9998,1.667,1.0087,0.0,2501.57,21.6864,700000
Wichita,2024-03-31,144028.2,2592.51,23877.5,811.84,151937.8,1823.25,38585.1,424.44,104183.4,937.65,57458.8,402.21,14204.4,1136.35,73539.1,1.0888,1.458,1.0185,0.0,2585.42,21.898,700000
Wichita,2024-04-07,149146.4,2684.63,31277.3,1063.43,194538.5,2334.46,39549.6,435.05,113199.1,1018.79,43997.3,307.98,14441.1,1155.29,76785.8,1.1475,1.4294,0.9879,0.0,2793.81,21.2391,700000
Wichita,2024-04-14,147383.9,2652.91,26451.3,899.34,198345.5,2380.15,39719.7,436.92,80131.6,721.18,56544.6,395.81,12977.5,1038.2,79787.2,1.168,1.6431,1.0042,0.0,2641.6,21.5906,700000
Wichita,2024-04-21,126949.0,2285.08,28682.7,975.21,207232.1,2486.78,40861.0,449.47,89662.4,806.96,56137.8,392.96,11532.8,922.62,83000.9,1.1475,1.6938,1.0124,0.0,2924.96,21.7661,700000
Wichita,2024-04-28,142728.8,2569.12,33250.3,1130.51,195334.4,2344.01,49467.8,544.15,109288.3,983.59,49550.9,346.86,13069.2,1045.54,72665.4,1.0888,1.7504,0.9951,0.0,2464.84,21.3948,700000
Wichita,2024-05-05,109429.7,1969.73,26129.2,888.39,165141.4,1981.7,45361.9,498.98,83020.2,747.18,47485.4,332.4,12867.2,1029.37,67750.3,0.9999,1.5779,0.9916,0.0,2626.49,21.3203,700000
Wichita,2024-05-12,132235.4,2380.24,26879.2,913.89,190401.7,2284.82,43578.3,479.36,74200.4,667.8,50292.4,352.05,9884.6,790.77,61168.4,0.8919,1.1991,0.9886,0.0,2332.46,21.2539,700000
Wichita,2024-05-19,125149.8,2252.7,24922.8,847.38,154921.3,1859.06,30592.7,336.52,74178.5,667.61,42150.3,295.05,12304.3,984.34,64660.7,0.7773,1.1859,1.0071,0.0,2219.38,21.6518,700000
Wichita,2024-05-26,92958.3,1673.25,24780.6,842.54,166949.6,2003.39,40171.2,441.88,81502.0,733.52,39492.5,276.45,11869.3,949.54,50117.0,0.667,1.1927,1.0055,0.0,2013.33,21.6183,700000
Wichita,2024-06-02,93946.5,1691.04,20466.6,695.86,139243.0,1670.92,36854.3,405.4,67081.0,603.73,42410.5,296.87,9438.6,755.09,51743.6,0.5693,1.004,0.9663,1.0,2186.36,20.7758,700000
Wichita,2024-06-09,77375.0,1392.75,17982.4,611.4,150694.6,1808.33,33689.8,370.59,59311.6,533.8,54030.0,378.21,10301.9,824.15,46372.3,0.489,0.9663,0.9375,1.0,2157.04,20.156,700000
Wichita,2024-06-16,92133.4,1658.4,20026.4,680.9,122484.5,1469.81,24667.8,271.35,66384.1,597.46,51309.0,359.16,10392.5,831.4,46271.0,0.428,0.8135,1.0107,0.0,1779.75,21.7302,700000
Wichita,2024-06-23,82599.0,1486.78,23166.8,787.67,135668.6,1628.02,33452.3,367.98,55939.0,503.45,51738.3,362.17,9639.7,771.18,41311.7,0.3858,0.8753,1.0086,0.0,1580.94,21.6843,700000
Wichita,2024-06-30,97608.7,1756.96,22582.1,767.79,116640.4,1399.68,29965.3,329.62,65787.6,592.09,42289.8,296.03,9589.1,767.12,42023.5,0.3611,0.9078,1.0166,0.0,1617.69,21.8567,700000
